  No;Problem;                                                                            ;;
 779;lwb/k_ph_p.0051.tptp;                                                 TIMEOUT;      ;
 780;lwb/k_ph_p.0052.tptp;                                                 TIMEOUT;      ;
 781;lwb/k_ph_p.0053.tptp;                                                 TIMEOUT;      ;
 782;lwb/k_ph_p.0054.tptp;                                                 TIMEOUT;      ;
 783;lwb/k_ph_p.0055.tptp;                                                 TIMEOUT;      ;
 784;lwb/k_ph_p.0056.tptp;                                                 TIMEOUT;      ;
 785;lwb/k_poly_n.0002.tptp;                                                  0.02; Sat  ;
 786;lwb/k_poly_n.0004.tptp;                                                  0.02; Sat  ;
 787;lwb/k_poly_n.0006.tptp;                                                  0.03; Sat  ;
 788;lwb/k_poly_n.0008.tptp;                                                  0.05; Sat  ;
 789;lwb/k_poly_n.0010.tptp;                                                  0.08; Sat  ;
 790;lwb/k_poly_n.0012.tptp;                                                  0.11; Sat  ;
 791;lwb/k_poly_n.0014.tptp;                                                  0.17; Sat  ;
 792;lwb/k_poly_n.0016.tptp;                                                  0.25; Sat  ;
 793;lwb/k_poly_n.0018.tptp;                                                  0.35; Sat  ;
 794;lwb/k_poly_n.0020.tptp;                                                  0.47; Sat  ;
 795;lwb/k_poly_n.0040.tptp;                                                  8.03; Sat  ;
 796;lwb/k_poly_n.0060.tptp;                                                 15.88; Sat  ;
 797;lwb/k_poly_n.0080.tptp;                                                 43.15; Sat  ;
 798;lwb/k_poly_n.0100.tptp;                                                 94.10; Sat  ;
 799;lwb/k_poly_n.0120.tptp;                                                181.84; Sat  ;
 800;lwb/k_poly_n.0140.tptp;                                                318.56; Sat  ;
 801;lwb/k_poly_n.0160.tptp;                                                511.58; Sat  ;
 802;lwb/k_poly_n.0180.tptp;                                                790.06; Sat  ;
 803;lwb/k_poly_n.0200.tptp;                                               TIMEOUT;      ;
 804;lwb/k_poly_n.0220.tptp;                                               TIMEOUT;      ;
 805;lwb/k_poly_n.0240.tptp;                                               TIMEOUT;      ;
 806;lwb/k_poly_n.0260.tptp;                                               TIMEOUT;      ;
 807;lwb/k_poly_n.0280.tptp;                                               TIMEOUT;      ;
 808;lwb/k_poly_n.0300.tptp;                                               TIMEOUT;      ;
 809;lwb/k_poly_n.0320.tptp;                                               TIMEOUT;      ;
 810;lwb/k_poly_n.0340.tptp;                                               TIMEOUT;      ;
 811;lwb/k_poly_n.0360.tptp;                                               TIMEOUT;      ;
 812;lwb/k_poly_n.0380.tptp;                                               TIMEOUT;      ;
 813;lwb/k_poly_n.0400.tptp;                                               TIMEOUT;      ;
 814;lwb/k_poly_n.0420.tptp;                                               TIMEOUT;      ;
 815;lwb/k_poly_n.0440.tptp;                                               TIMEOUT;      ;
 816;lwb/k_poly_n.0460.tptp;                                               TIMEOUT;      ;
 817;lwb/k_poly_n.0480.tptp;                                               TIMEOUT;      ;
 818;lwb/k_poly_n.0500.tptp;                                               TIMEOUT;      ;
 819;lwb/k_poly_n.0520.tptp;                                               TIMEOUT;      ;
 820;lwb/k_poly_n.0540.tptp;                                               TIMEOUT;      ;
 821;lwb/k_poly_n.0560.tptp;                                               TIMEOUT;      ;
 822;lwb/k_poly_n.0580.tptp;                                               TIMEOUT;      ;
 823;lwb/k_poly_n.0600.tptp;                                               TIMEOUT;      ;
 824;lwb/k_poly_n.0620.tptp;                                               TIMEOUT;      ;
 825;lwb/k_poly_n.0640.tptp;                                               TIMEOUT;      ;
 826;lwb/k_poly_n.0660.tptp;                                               TIMEOUT;      ;
 827;lwb/k_poly_n.0680.tptp;                                               TIMEOUT;      ;
 828;lwb/k_poly_n.0700.tptp;                                               TIMEOUT;      ;
 829;lwb/k_poly_n.0720.tptp;                                               TIMEOUT;      ;
 830;lwb/k_poly_n.0740.tptp;                                               TIMEOUT;      ;
 831;lwb/k_poly_n.0760.tptp;                                               TIMEOUT;      ;
 832;lwb/k_poly_n.0780.tptp;                                               TIMEOUT;      ;
 833;lwb/k_poly_n.0800.tptp;                                               TIMEOUT;      ;
 834;lwb/k_poly_n.0820.tptp;                                               TIMEOUT;      ;
 835;lwb/k_poly_n.0840.tptp;                                               TIMEOUT;      ;
 836;lwb/k_poly_n.0860.tptp;                                               TIMEOUT;      ;
 837;lwb/k_poly_n.0880.tptp;                                               TIMEOUT;      ;
 838;lwb/k_poly_n.0900.tptp;                                               TIMEOUT;      ;
 839;lwb/k_poly_n.0920.tptp;                                               TIMEOUT;      ;
 840;lwb/k_poly_n.0940.tptp;                                               TIMEOUT;      ;
 841;lwb/k_poly_p.0002.tptp;                                                  0.02; Unsat;
 842;lwb/k_poly_p.0004.tptp;                                                  0.02; Unsat;
 843;lwb/k_poly_p.0006.tptp;                                                  0.03; Unsat;
 844;lwb/k_poly_p.0008.tptp;                                                  0.06; Unsat;
 845;lwb/k_poly_p.0010.tptp;                                                  0.09; Unsat;
 846;lwb/k_poly_p.0012.tptp;                                                  0.14; Unsat;
 847;lwb/k_poly_p.0014.tptp;                                                  0.21; Unsat;
 848;lwb/k_poly_p.0016.tptp;                                                  0.31; Unsat;
 849;lwb/k_poly_p.0018.tptp;                                                  0.43; Unsat;
 850;lwb/k_poly_p.0020.tptp;                                                  0.59; Unsat;
 851;lwb/k_poly_p.0040.tptp;                                                  4.75; Unsat;
 852;lwb/k_poly_p.0060.tptp;                                                 20.88; Unsat;
 853;lwb/k_poly_p.0080.tptp;                                                 57.13; Unsat;
 854;lwb/k_poly_p.0100.tptp;                                                126.22; Unsat;
 855;lwb/k_poly_p.0120.tptp;                                                247.81; Unsat;
 856;lwb/k_poly_p.0140.tptp;                                                437.05; Unsat;
 857;lwb/k_poly_p.0160.tptp;                                                707.21; Unsat;
 858;lwb/k_poly_p.0180.tptp;                                               TIMEOUT;      ;
 859;lwb/k_poly_p.0200.tptp;                                               TIMEOUT;      ;
 860;lwb/k_poly_p.0220.tptp;                                               TIMEOUT;      ;
 861;lwb/k_poly_p.0240.tptp;                                               TIMEOUT;      ;
 862;lwb/k_poly_p.0260.tptp;                                               TIMEOUT;      ;
 863;lwb/k_poly_p.0280.tptp;                                               TIMEOUT;      ;
 864;lwb/k_poly_p.0300.tptp;                                               TIMEOUT;      ;
 865;lwb/k_poly_p.0320.tptp;                                               TIMEOUT;      ;
 866;lwb/k_poly_p.0340.tptp;                                               TIMEOUT;      ;
 867;lwb/k_poly_p.0360.tptp;                                               TIMEOUT;      ;
 868;lwb/k_poly_p.0380.tptp;                                               TIMEOUT;      ;
 869;lwb/k_poly_p.0400.tptp;                                               TIMEOUT;      ;
 870;lwb/k_poly_p.0420.tptp;                                               TIMEOUT;      ;
 871;lwb/k_poly_p.0440.tptp;                                               TIMEOUT;      ;
 872;lwb/k_poly_p.0460.tptp;                                               TIMEOUT;      ;
 873;lwb/k_poly_p.0480.tptp;                                               TIMEOUT;      ;
 874;lwb/k_poly_p.0500.tptp;                                               TIMEOUT;      ;
 875;lwb/k_poly_p.0520.tptp;                                               TIMEOUT;      ;
 876;lwb/k_poly_p.0540.tptp;                                               TIMEOUT;      ;
 877;lwb/k_poly_p.0560.tptp;                                               TIMEOUT;      ;
 878;lwb/k_poly_p.0580.tptp;                                               TIMEOUT;      ;
 879;lwb/k_poly_p.0600.tptp;                                               TIMEOUT;      ;
 880;lwb/k_poly_p.0620.tptp;                                               TIMEOUT;      ;
 881;lwb/k_poly_p.0640.tptp;                                               TIMEOUT;      ;
 882;lwb/k_poly_p.0660.tptp;                                               TIMEOUT;      ;
 883;lwb/k_poly_p.0680.tptp;                                               TIMEOUT;      ;
 884;lwb/k_poly_p.0700.tptp;                                               TIMEOUT;      ;
 885;lwb/k_poly_p.0720.tptp;                                               TIMEOUT;      ;
 886;lwb/k_poly_p.0740.tptp;                                               TIMEOUT;      ;
 887;lwb/k_poly_p.0760.tptp;                                               TIMEOUT;      ;
 888;lwb/k_poly_p.0780.tptp;                                               TIMEOUT;      ;
 889;lwb/k_poly_p.0800.tptp;                                               TIMEOUT;      ;
 890;lwb/k_poly_p.0820.tptp;                                               TIMEOUT;      ;
 891;lwb/k_poly_p.0840.tptp;                                               TIMEOUT;      ;
 892;lwb/k_poly_p.0860.tptp;                                               TIMEOUT;      ;
 893;lwb/k_poly_p.0880.tptp;                                               TIMEOUT;      ;
 894;lwb/k_poly_p.0900.tptp;                                               TIMEOUT;      ;
 895;lwb/k_poly_p.0920.tptp;                                               TIMEOUT;      ;
 896;lwb/k_poly_p.0940.tptp;                                               TIMEOUT;      ;
 897;lwb/k_t4p_n.00010.tptp;                                                  0.05; Sat  ;
 898;lwb/k_t4p_n.00020.tptp;                                                  0.20; Sat  ;
 899;lwb/k_t4p_n.00030.tptp;                                                  0.67; Sat  ;
 900;lwb/k_t4p_n.00040.tptp;                                                  1.74; Sat  ;
 901;lwb/k_t4p_n.00050.tptp;                                                  3.91; Sat  ;
 902;lwb/k_t4p_n.00060.tptp;                                                  7.54; Sat  ;
 903;lwb/k_t4p_n.00070.tptp;                                                 15.27; Sat  ;
 904;lwb/k_t4p_n.00080.tptp;                                                 24.83; Sat  ;
 905;lwb/k_t4p_n.00090.tptp;                                                 37.02; Sat  ;
 906;lwb/k_t4p_n.00100.tptp;                                                 61.78; Sat  ;
 907;lwb/k_t4p_n.00200.tptp;                                               TIMEOUT;      ;
 908;lwb/k_t4p_n.00300.tptp;                                               TIMEOUT;      ;
 909;lwb/k_t4p_n.00400.tptp;                                               TIMEOUT;      ;
 910;lwb/k_t4p_n.00500.tptp;                                               TIMEOUT;      ;
 911;lwb/k_t4p_n.00600.tptp;                                               TIMEOUT;      ;
 912;lwb/k_t4p_n.00700.tptp;                                               TIMEOUT;      ;
 913;lwb/k_t4p_n.00800.tptp;                                               TIMEOUT;      ;
 914;lwb/k_t4p_n.00900.tptp;                                               TIMEOUT;      ;
 915;lwb/k_t4p_n.01000.tptp;                                               TIMEOUT;      ;
 916;lwb/k_t4p_n.01100.tptp;                                               TIMEOUT;      ;
 917;lwb/k_t4p_n.01200.tptp;                                               TIMEOUT;      ;
 918;lwb/k_t4p_n.01300.tptp;                                               TIMEOUT;      ;
 919;lwb/k_t4p_n.01400.tptp;                                               TIMEOUT;      ;
 920;lwb/k_t4p_n.01500.tptp;                                               TIMEOUT;      ;
 921;lwb/k_t4p_n.01600.tptp;                                               TIMEOUT;      ;
 922;lwb/k_t4p_n.01700.tptp;                                               TIMEOUT;      ;
 923;lwb/k_t4p_n.01800.tptp;                                               TIMEOUT;      ;
 924;lwb/k_t4p_n.01900.tptp;                                               TIMEOUT;      ;
 925;lwb/k_t4p_n.02000.tptp;                                               TIMEOUT;      ;
 926;lwb/k_t4p_n.02100.tptp;                                               TIMEOUT;      ;
 927;lwb/k_t4p_n.02200.tptp;                                               TIMEOUT;      ;
 928;lwb/k_t4p_n.02300.tptp;                                               TIMEOUT;      ;
 929;lwb/k_t4p_n.02400.tptp;                                               TIMEOUT;      ;
 930;lwb/k_t4p_n.02500.tptp;                                               TIMEOUT;      ;
 931;lwb/k_t4p_n.02600.tptp;                                               TIMEOUT;      ;
 932;lwb/k_t4p_n.02700.tptp;                                               TIMEOUT;      ;
 933;lwb/k_t4p_n.02800.tptp;                                               TIMEOUT;      ;
 934;lwb/k_t4p_n.02900.tptp;                                               TIMEOUT;      ;
 935;lwb/k_t4p_n.03000.tptp;                                               TIMEOUT;      ;
 936;lwb/k_t4p_n.03500.tptp;                                               TIMEOUT;      ;
 937;lwb/k_t4p_n.04000.tptp;                                               TIMEOUT;      ;
 938;lwb/k_t4p_n.04500.tptp;                                               TIMEOUT;      ;
 939;lwb/k_t4p_n.05000.tptp;                                               TIMEOUT;      ;
 940;lwb/k_t4p_n.05500.tptp;                                               TIMEOUT;      ;
 941;lwb/k_t4p_n.06000.tptp;                                               TIMEOUT;      ;
 942;lwb/k_t4p_n.06500.tptp;                                               TIMEOUT;      ;
 943;lwb/k_t4p_n.07000.tptp;                                               TIMEOUT;      ;
 944;lwb/k_t4p_n.07500.tptp;                                               TIMEOUT;      ;
 945;lwb/k_t4p_n.08000.tptp;                                               TIMEOUT;      ;
 946;lwb/k_t4p_n.09000.tptp;                                               TIMEOUT;      ;
 947;lwb/k_t4p_n.10000.tptp;                                               TIMEOUT;      ;
 948;lwb/k_t4p_n.11000.tptp;                                               TIMEOUT;      ;
 949;lwb/k_t4p_n.12000.tptp;                                               TIMEOUT;      ;
 950;lwb/k_t4p_n.13000.tptp;                                               TIMEOUT;      ;
 951;lwb/k_t4p_n.14000.tptp;                                               TIMEOUT;      ;
 952;lwb/k_t4p_n.15000.tptp;                                               TIMEOUT;      ;
 953;lwb/k_t4p_p.00010.tptp;                                                  0.03; Unsat;
 954;lwb/k_t4p_p.00020.tptp;                                                  0.05; Unsat;
 955;lwb/k_t4p_p.00030.tptp;                                                  0.11; Unsat;
 956;lwb/k_t4p_p.00040.tptp;                                                  0.23; Unsat;
 957;lwb/k_t4p_p.00050.tptp;                                                  0.41; Unsat;
 958;lwb/k_t4p_p.00060.tptp;                                                  0.71; Unsat;
 959;lwb/k_t4p_p.00070.tptp;                                                  1.18; Unsat;
 960;lwb/k_t4p_p.00080.tptp;                                                  1.69; Unsat;
 961;lwb/k_t4p_p.00090.tptp;                                                  2.98; Unsat;
 962;lwb/k_t4p_p.00100.tptp;                                                  3.64; Unsat;
 963;lwb/k_t4p_p.00200.tptp;                                                 67.31; Unsat;
 964;lwb/k_t4p_p.00300.tptp;                                                381.07; Unsat;
 965;lwb/k_t4p_p.00400.tptp;                                               TIMEOUT;      ;
 966;lwb/k_t4p_p.00500.tptp;                                               TIMEOUT;      ;
 967;lwb/k_t4p_p.00600.tptp;                                               TIMEOUT;      ;
 968;lwb/k_t4p_p.00700.tptp;                                               TIMEOUT;      ;
 969;lwb/k_t4p_p.00800.tptp;                                               TIMEOUT;      ;
 970;lwb/k_t4p_p.00900.tptp;                                               TIMEOUT;      ;
 971;lwb/k_t4p_p.01000.tptp;                                               TIMEOUT;      ;
 972;lwb/k_t4p_p.01100.tptp;                                               TIMEOUT;      ;
 973;lwb/k_t4p_p.01200.tptp;                                               TIMEOUT;      ;
 974;lwb/k_t4p_p.01300.tptp;                                               TIMEOUT;      ;
 975;lwb/k_t4p_p.01400.tptp;                                               TIMEOUT;      ;
 976;lwb/k_t4p_p.01500.tptp;                                               TIMEOUT;      ;
 977;lwb/k_t4p_p.01600.tptp;                                               TIMEOUT;      ;
 978;lwb/k_t4p_p.01700.tptp;                                               TIMEOUT;      ;
 979;lwb/k_t4p_p.01800.tptp;                                               TIMEOUT;      ;
 980;lwb/k_t4p_p.01900.tptp;                                               TIMEOUT;      ;
 981;lwb/k_t4p_p.02000.tptp;                                               TIMEOUT;      ;
 982;lwb/k_t4p_p.02100.tptp;                                               TIMEOUT;      ;
 983;lwb/k_t4p_p.02200.tptp;                                               TIMEOUT;      ;
 984;lwb/k_t4p_p.02300.tptp;                                               TIMEOUT;      ;
 985;lwb/k_t4p_p.02400.tptp;                                               TIMEOUT;      ;
 986;lwb/k_t4p_p.02500.tptp;                                               TIMEOUT;      ;
 987;lwb/k_t4p_p.02600.tptp;                                               TIMEOUT;      ;
 988;lwb/k_t4p_p.02700.tptp;                                               TIMEOUT;      ;
 989;lwb/k_t4p_p.02800.tptp;                                               TIMEOUT;      ;
 990;lwb/k_t4p_p.02900.tptp;                                               TIMEOUT;      ;
 991;lwb/k_t4p_p.03000.tptp;                                               TIMEOUT;      ;
 992;lwb/k_t4p_p.03500.tptp;                                               TIMEOUT;      ;
 993;lwb/k_t4p_p.04000.tptp;                                               TIMEOUT;      ;
 994;lwb/k_t4p_p.04500.tptp;                                               TIMEOUT;      ;
 995;lwb/k_t4p_p.05000.tptp;                                               TIMEOUT;      ;
 996;lwb/k_t4p_p.05500.tptp;                                               TIMEOUT;      ;
 997;lwb/k_t4p_p.06000.tptp;                                               TIMEOUT;      ;
 998;lwb/k_t4p_p.06500.tptp;                                               TIMEOUT;      ;
 999;lwb/k_t4p_p.07000.tptp;                                               TIMEOUT;      ;
1000;lwb/k_t4p_p.07500.tptp;                                               TIMEOUT;      ;
1001;lwb/k_t4p_p.08000.tptp;                                               TIMEOUT;      ;
1002;lwb/k_t4p_p.09000.tptp;                                               TIMEOUT;      ;
1003;lwb/k_t4p_p.10000.tptp;                                               TIMEOUT;      ;
1004;lwb/k_t4p_p.11000.tptp;                                               TIMEOUT;      ;
1005;lwb/k_t4p_p.12000.tptp;                                               TIMEOUT;      ;
1006;lwb/k_t4p_p.13000.tptp;                                               TIMEOUT;      ;
1007;lwb/k_t4p_p.14000.tptp;                                               TIMEOUT;      ;
1008;lwb/k_t4p_p.15000.tptp;                                               TIMEOUT;      ;
