  No;Problem;                                                                            ;;
 778;lwb/k_ph_p.0050.spartacus;                                            TIMEOUT;      ;
 779;lwb/k_ph_p.0051.spartacus;                                            TIMEOUT;      ;
 780;lwb/k_ph_p.0052.spartacus;                                            TIMEOUT;      ;
 781;lwb/k_ph_p.0053.spartacus;                                            TIMEOUT;      ;
 782;lwb/k_ph_p.0054.spartacus;                                            TIMEOUT;      ;
 783;lwb/k_ph_p.0055.spartacus;                                            TIMEOUT;      ;
 784;lwb/k_ph_p.0056.spartacus;                                            TIMEOUT;      ;
 785;lwb/k_poly_n.0002.spartacus;                                             0.00; Sat  ;
 786;lwb/k_poly_n.0004.spartacus;                                             0.00; Sat  ;
 787;lwb/k_poly_n.0006.spartacus;                                             0.00; Sat  ;
 788;lwb/k_poly_n.0008.spartacus;                                             0.00; Sat  ;
 789;lwb/k_poly_n.0010.spartacus;                                             0.01; Sat  ;
 790;lwb/k_poly_n.0012.spartacus;                                             0.01; Sat  ;
 791;lwb/k_poly_n.0014.spartacus;                                             0.02; Sat  ;
 792;lwb/k_poly_n.0016.spartacus;                                             0.02; Sat  ;
 793;lwb/k_poly_n.0018.spartacus;                                             0.03; Sat  ;
 794;lwb/k_poly_n.0020.spartacus;                                             0.04; Sat  ;
 795;lwb/k_poly_n.0040.spartacus;                                             0.25; Sat  ;
 796;lwb/k_poly_n.0060.spartacus;                                             0.73; Sat  ;
 797;lwb/k_poly_n.0080.spartacus;                                             1.60; Sat  ;
 798;lwb/k_poly_n.0100.spartacus;                                             3.04; Sat  ;
 799;lwb/k_poly_n.0120.spartacus;                                             5.11; Sat  ;
 800;lwb/k_poly_n.0140.spartacus;                                             8.05; Sat  ;
 801;lwb/k_poly_n.0160.spartacus;                                            11.90; Sat  ;
 802;lwb/k_poly_n.0180.spartacus;                                            17.10; Sat  ;
 803;lwb/k_poly_n.0200.spartacus;                                            23.55; Sat  ;
 804;lwb/k_poly_n.0220.spartacus;                                            31.05; Sat  ;
 805;lwb/k_poly_n.0240.spartacus;                                            39.97; Sat  ;
 806;lwb/k_poly_n.0260.spartacus;                                            49.82; Sat  ;
 807;lwb/k_poly_n.0280.spartacus;                                            63.95; Sat  ;
 808;lwb/k_poly_n.0300.spartacus;                                            76.67; Sat  ;
 809;lwb/k_poly_n.0320.spartacus;                                            93.97; Sat  ;
 810;lwb/k_poly_n.0340.spartacus;                                           110.64; Sat  ;
 811;lwb/k_poly_n.0360.spartacus;                                           131.56; Sat  ;
 812;lwb/k_poly_n.0380.spartacus;                                           147.12; Sat  ;
 813;lwb/k_poly_n.0400.spartacus;                                           172.78; Sat  ;
 814;lwb/k_poly_n.0420.spartacus;                                           189.61; Sat  ;
 815;lwb/k_poly_n.0440.spartacus;                                           227.45; Sat  ;
 816;lwb/k_poly_n.0460.spartacus;                                           216.29; Sat  ;
 817;lwb/k_poly_n.0480.spartacus;                                           274.98; Sat  ;
 818;lwb/k_poly_n.0500.spartacus;                                           308.17; Sat  ;
 819;lwb/k_poly_n.0520.spartacus;                                           299.65; Sat  ;
 820;lwb/k_poly_n.0540.spartacus;                                           382.41; Sat  ;
 821;lwb/k_poly_n.0560.spartacus;                                           401.24; Sat  ;
 822;lwb/k_poly_n.0580.spartacus;                                           392.16; Sat  ;
 823;lwb/k_poly_n.0600.spartacus;                                           436.62; Sat  ;
 824;lwb/k_poly_n.0620.spartacus;                                           472.59; Sat  ;
 825;lwb/k_poly_n.0640.spartacus;                                           519.13; Sat  ;
 826;lwb/k_poly_n.0660.spartacus;                                           643.45; Sat  ;
 827;lwb/k_poly_n.0680.spartacus;                                           601.92; Sat  ;
 828;lwb/k_poly_n.0700.spartacus;                                           778.96; Sat  ;
 829;lwb/k_poly_n.0720.spartacus;                                           760.22; Sat  ;
 830;lwb/k_poly_n.0740.spartacus;                                           922.86; Sat  ;
 831;lwb/k_poly_n.0760.spartacus;                                           874.19; Sat  ;
 832;lwb/k_poly_n.0780.spartacus;                                          1000.00; Sat  ;
 833;lwb/k_poly_n.0800.spartacus;                                          TIMEOUT;      ;
 834;lwb/k_poly_n.0820.spartacus;                                          TIMEOUT;      ;
 835;lwb/k_poly_n.0840.spartacus;                                          TIMEOUT;      ;
 836;lwb/k_poly_n.0860.spartacus;                                          TIMEOUT;      ;
 837;lwb/k_poly_n.0880.spartacus;                                          TIMEOUT;      ;
 838;lwb/k_poly_n.0900.spartacus;                                          TIMEOUT;      ;
 839;lwb/k_poly_n.0920.spartacus;                                          TIMEOUT;      ;
 840;lwb/k_poly_n.0940.spartacus;                                          TIMEOUT;      ;
 841;lwb/k_poly_p.0002.spartacus;                                             0.00; Unsat;
 842;lwb/k_poly_p.0004.spartacus;                                             0.00; Unsat;
 843;lwb/k_poly_p.0006.spartacus;                                             0.00; Unsat;
 844;lwb/k_poly_p.0008.spartacus;                                             0.00; Unsat;
 845;lwb/k_poly_p.0010.spartacus;                                             0.01; Unsat;
 846;lwb/k_poly_p.0012.spartacus;                                             0.01; Unsat;
 847;lwb/k_poly_p.0014.spartacus;                                             0.02; Unsat;
 848;lwb/k_poly_p.0016.spartacus;                                             0.02; Unsat;
 849;lwb/k_poly_p.0018.spartacus;                                             0.03; Unsat;
 850;lwb/k_poly_p.0020.spartacus;                                             0.05; Unsat;
 851;lwb/k_poly_p.0040.spartacus;                                             0.27; Unsat;
 852;lwb/k_poly_p.0060.spartacus;                                             0.75; Unsat;
 853;lwb/k_poly_p.0080.spartacus;                                             1.64; Unsat;
 854;lwb/k_poly_p.0100.spartacus;                                             3.08; Unsat;
 855;lwb/k_poly_p.0120.spartacus;                                             5.13; Unsat;
 856;lwb/k_poly_p.0140.spartacus;                                             8.22; Unsat;
 857;lwb/k_poly_p.0160.spartacus;                                            11.97; Unsat;
 858;lwb/k_poly_p.0180.spartacus;                                            17.21; Unsat;
 859;lwb/k_poly_p.0200.spartacus;                                            23.11; Unsat;
 860;lwb/k_poly_p.0220.spartacus;                                            31.54; Unsat;
 861;lwb/k_poly_p.0240.spartacus;                                            40.11; Unsat;
 862;lwb/k_poly_p.0260.spartacus;                                            50.34; Unsat;
 863;lwb/k_poly_p.0280.spartacus;                                            64.47; Unsat;
 864;lwb/k_poly_p.0300.spartacus;                                            76.58; Unsat;
 865;lwb/k_poly_p.0320.spartacus;                                            94.74; Unsat;
 866;lwb/k_poly_p.0340.spartacus;                                           111.39; Unsat;
 867;lwb/k_poly_p.0360.spartacus;                                           132.20; Unsat;
 868;lwb/k_poly_p.0380.spartacus;                                           147.50; Unsat;
 869;lwb/k_poly_p.0400.spartacus;                                           173.43; Unsat;
 870;lwb/k_poly_p.0420.spartacus;                                           183.29; Unsat;
 871;lwb/k_poly_p.0440.spartacus;                                           226.45; Unsat;
 872;lwb/k_poly_p.0460.spartacus;                                           211.07; Unsat;
 873;lwb/k_poly_p.0480.spartacus;                                           276.06; Unsat;
 874;lwb/k_poly_p.0500.spartacus;                                           310.40; Unsat;
 875;lwb/k_poly_p.0520.spartacus;                                           341.84; Unsat;
 876;lwb/k_poly_p.0540.spartacus;                                           384.66; Unsat;
 877;lwb/k_poly_p.0560.spartacus;                                           401.98; Unsat;
 878;lwb/k_poly_p.0580.spartacus;                                           392.73; Unsat;
 879;lwb/k_poly_p.0600.spartacus;                                           437.71; Unsat;
 880;lwb/k_poly_p.0620.spartacus;                                           474.68; Unsat;
 881;lwb/k_poly_p.0640.spartacus;                                           607.86; Unsat;
 882;lwb/k_poly_p.0660.spartacus;                                           622.02; Unsat;
 883;lwb/k_poly_p.0680.spartacus;                                           697.28; Unsat;
 884;lwb/k_poly_p.0700.spartacus;                                           783.19; Unsat;
 885;lwb/k_poly_p.0720.spartacus;                                           761.47; Unsat;
 886;lwb/k_poly_p.0740.spartacus;                                           913.69; Unsat;
 887;lwb/k_poly_p.0760.spartacus;                                           896.34; Unsat;
 888;lwb/k_poly_p.0780.spartacus;                                          TIMEOUT;      ;
 889;lwb/k_poly_p.0800.spartacus;                                          TIMEOUT;      ;
 890;lwb/k_poly_p.0820.spartacus;                                          TIMEOUT;      ;
 891;lwb/k_poly_p.0840.spartacus;                                          TIMEOUT;      ;
 892;lwb/k_poly_p.0860.spartacus;                                          TIMEOUT;      ;
 893;lwb/k_poly_p.0880.spartacus;                                          TIMEOUT;      ;
 894;lwb/k_poly_p.0900.spartacus;                                          TIMEOUT;      ;
 895;lwb/k_poly_p.0920.spartacus;                                          TIMEOUT;      ;
 896;lwb/k_poly_p.0940.spartacus;                                          TIMEOUT;      ;
 897;lwb/k_t4p_n.00010.spartacus;                                             0.00; Sat  ;
 898;lwb/k_t4p_n.00020.spartacus;                                             0.01; Sat  ;
 899;lwb/k_t4p_n.00030.spartacus;                                             0.02; Sat  ;
 900;lwb/k_t4p_n.00040.spartacus;                                             0.04; Sat  ;
 901;lwb/k_t4p_n.00050.spartacus;                                             0.06; Sat  ;
 902;lwb/k_t4p_n.00060.spartacus;                                             0.09; Sat  ;
 903;lwb/k_t4p_n.00070.spartacus;                                             0.12; Sat  ;
 904;lwb/k_t4p_n.00080.spartacus;                                             0.15; Sat  ;
 905;lwb/k_t4p_n.00090.spartacus;                                             0.19; Sat  ;
 906;lwb/k_t4p_n.00100.spartacus;                                             0.22; Sat  ;
 907;lwb/k_t4p_n.00200.spartacus;                                             0.82; Sat  ;
 908;lwb/k_t4p_n.00300.spartacus;                                             1.78; Sat  ;
 909;lwb/k_t4p_n.00400.spartacus;                                             3.13; Sat  ;
 910;lwb/k_t4p_n.00500.spartacus;                                             4.81; Sat  ;
 911;lwb/k_t4p_n.00600.spartacus;                                             6.93; Sat  ;
 912;lwb/k_t4p_n.00700.spartacus;                                             9.35; Sat  ;
 913;lwb/k_t4p_n.00800.spartacus;                                            12.19; Sat  ;
 914;lwb/k_t4p_n.00900.spartacus;                                            15.38; Sat  ;
 915;lwb/k_t4p_n.01000.spartacus;                                            19.11; Sat  ;
 916;lwb/k_t4p_n.01100.spartacus;                                            23.54; Sat  ;
 917;lwb/k_t4p_n.01200.spartacus;                                            28.37; Sat  ;
 918;lwb/k_t4p_n.01300.spartacus;                                            33.95; Sat  ;
 919;lwb/k_t4p_n.01400.spartacus;                                            39.96; Sat  ;
 920;lwb/k_t4p_n.01500.spartacus;                                            46.60; Sat  ;
 921;lwb/k_t4p_n.01600.spartacus;                                            53.26; Sat  ;
 922;lwb/k_t4p_n.01700.spartacus;                                            61.19; Sat  ;
 923;lwb/k_t4p_n.01800.spartacus;                                            69.27; Sat  ;
 924;lwb/k_t4p_n.01900.spartacus;                                            77.46; Sat  ;
 925;lwb/k_t4p_n.02000.spartacus;                                            86.24; Sat  ;
 926;lwb/k_t4p_n.02100.spartacus;                                            95.98; Sat  ;
 927;lwb/k_t4p_n.02200.spartacus;                                           106.13; Sat  ;
 928;lwb/k_t4p_n.02300.spartacus;                                           115.98; Sat  ;
 929;lwb/k_t4p_n.02400.spartacus;                                           126.96; Sat  ;
 930;lwb/k_t4p_n.02500.spartacus;                                           138.61; Sat  ;
 931;lwb/k_t4p_n.02600.spartacus;                                           150.24; Sat  ;
 932;lwb/k_t4p_n.02700.spartacus;                                           162.25; Sat  ;
 933;lwb/k_t4p_n.02800.spartacus;                                           175.05; Sat  ;
 934;lwb/k_t4p_n.02900.spartacus;                                           188.30; Sat  ;
 935;lwb/k_t4p_n.03000.spartacus;                                           201.64; Sat  ;
 936;lwb/k_t4p_n.03500.spartacus;                                           277.08; Sat  ;
 937;lwb/k_t4p_n.04000.spartacus;                                           362.58; Sat  ;
 938;lwb/k_t4p_n.04500.spartacus;                                           461.94; Sat  ;
 939;lwb/k_t4p_n.05000.spartacus;                                           571.34; Sat  ;
 940;lwb/k_t4p_n.05500.spartacus;                                           691.54; Sat  ;
 941;lwb/k_t4p_n.06000.spartacus;                                           822.26; Sat  ;
 942;lwb/k_t4p_n.06500.spartacus;                                           968.90; Sat  ;
 943;lwb/k_t4p_n.07000.spartacus;                                          TIMEOUT;      ;
 944;lwb/k_t4p_n.07500.spartacus;                                          TIMEOUT;      ;
 945;lwb/k_t4p_n.08000.spartacus;                                          TIMEOUT;      ;
 946;lwb/k_t4p_n.09000.spartacus;                                          TIMEOUT;      ;
 947;lwb/k_t4p_n.10000.spartacus;                                          TIMEOUT;      ;
 948;lwb/k_t4p_n.11000.spartacus;                                          TIMEOUT;      ;
 949;lwb/k_t4p_n.12000.spartacus;                                          TIMEOUT;      ;
 950;lwb/k_t4p_n.13000.spartacus;                                          TIMEOUT;      ;
 951;lwb/k_t4p_n.14000.spartacus;                                          TIMEOUT;      ;
 952;lwb/k_t4p_n.15000.spartacus;                                          TIMEOUT;      ;
 953;lwb/k_t4p_p.00010.spartacus;                                             0.00; Unsat;
 954;lwb/k_t4p_p.00020.spartacus;                                             0.00; Unsat;
 955;lwb/k_t4p_p.00030.spartacus;                                             0.01; Unsat;
 956;lwb/k_t4p_p.00040.spartacus;                                             0.01; Unsat;
 957;lwb/k_t4p_p.00050.spartacus;                                             0.02; Unsat;
 958;lwb/k_t4p_p.00060.spartacus;                                             0.03; Unsat;
 959;lwb/k_t4p_p.00070.spartacus;                                             0.04; Unsat;
 960;lwb/k_t4p_p.00080.spartacus;                                             0.05; Unsat;
 961;lwb/k_t4p_p.00090.spartacus;                                             0.06; Unsat;
 962;lwb/k_t4p_p.00100.spartacus;                                             0.07; Unsat;
 963;lwb/k_t4p_p.00200.spartacus;                                             0.24; Unsat;
 964;lwb/k_t4p_p.00300.spartacus;                                             0.50; Unsat;
 965;lwb/k_t4p_p.00400.spartacus;                                             0.85; Unsat;
 966;lwb/k_t4p_p.00500.spartacus;                                             1.30; Unsat;
 967;lwb/k_t4p_p.00600.spartacus;                                             1.83; Unsat;
 968;lwb/k_t4p_p.00700.spartacus;                                             2.48; Unsat;
 969;lwb/k_t4p_p.00800.spartacus;                                             3.19; Unsat;
 970;lwb/k_t4p_p.00900.spartacus;                                             3.98; Unsat;
 971;lwb/k_t4p_p.01000.spartacus;                                             4.95; Unsat;
 972;lwb/k_t4p_p.01100.spartacus;                                             5.94; Unsat;
 973;lwb/k_t4p_p.01200.spartacus;                                             7.02; Unsat;
 974;lwb/k_t4p_p.01300.spartacus;                                             8.21; Unsat;
 975;lwb/k_t4p_p.01400.spartacus;                                             9.49; Unsat;
 976;lwb/k_t4p_p.01500.spartacus;                                            10.92; Unsat;
 977;lwb/k_t4p_p.01600.spartacus;                                            12.35; Unsat;
 978;lwb/k_t4p_p.01700.spartacus;                                            13.82; Unsat;
 979;lwb/k_t4p_p.01800.spartacus;                                            15.52; Unsat;
 980;lwb/k_t4p_p.01900.spartacus;                                            17.36; Unsat;
 981;lwb/k_t4p_p.02000.spartacus;                                            19.31; Unsat;
 982;lwb/k_t4p_p.02100.spartacus;                                            21.51; Unsat;
 983;lwb/k_t4p_p.02200.spartacus;                                            23.74; Unsat;
 984;lwb/k_t4p_p.02300.spartacus;                                            26.01; Unsat;
 985;lwb/k_t4p_p.02400.spartacus;                                            28.43; Unsat;
 986;lwb/k_t4p_p.02500.spartacus;                                            31.25; Unsat;
 987;lwb/k_t4p_p.02600.spartacus;                                            34.24; Unsat;
 988;lwb/k_t4p_p.02700.spartacus;                                            37.23; Unsat;
 989;lwb/k_t4p_p.02800.spartacus;                                            40.33; Unsat;
 990;lwb/k_t4p_p.02900.spartacus;                                            43.48; Unsat;
 991;lwb/k_t4p_p.03000.spartacus;                                            46.91; Unsat;
 992;lwb/k_t4p_p.03500.spartacus;                                            65.42; Unsat;
 993;lwb/k_t4p_p.04000.spartacus;                                            86.52; Unsat;
 994;lwb/k_t4p_p.04500.spartacus;                                           111.60; Unsat;
 995;lwb/k_t4p_p.05000.spartacus;                                           138.84; Unsat;
 996;lwb/k_t4p_p.05500.spartacus;                                           168.98; Unsat;
 997;lwb/k_t4p_p.06000.spartacus;                                           202.35; Unsat;
 998;lwb/k_t4p_p.06500.spartacus;                                           238.01; Unsat;
 999;lwb/k_t4p_p.07000.spartacus;                                           277.83; Unsat;
1000;lwb/k_t4p_p.07500.spartacus;                                           318.21; Unsat;
1001;lwb/k_t4p_p.08000.spartacus;                                           363.43; Unsat;
1002;lwb/k_t4p_p.09000.spartacus;                                           460.29; Unsat;
1003;lwb/k_t4p_p.10000.spartacus;                                           570.39; Unsat;
1004;lwb/k_t4p_p.11000.spartacus;                                           692.36; Unsat;
1005;lwb/k_t4p_p.12000.spartacus;                                           825.31; Unsat;
1006;lwb/k_t4p_p.13000.spartacus;                                           967.52; Unsat;
1007;lwb/k_t4p_p.14000.spartacus;                                          TIMEOUT;      ;
1008;lwb/k_t4p_p.15000.spartacus;                                          TIMEOUT;      ;
