Prover,System,Problem,Execution Time,Result
lwb,inkresat,k_dum_n.1520.,9999999.0,NULL
lwb,inkresat,k_dum_n.1600.,9999999.0,NULL
lwb,inkresat,k_dum_n.1680.,9999999.0,NULL
lwb,inkresat,k_dum_n.1760.,9999999.0,NULL
lwb,inkresat,k_dum_n.1840.,9999999.0,NULL
lwb,inkresat,k_dum_n.1920.,9999999.0,NULL
lwb,inkresat,k_dum_n.2000.,9999999.0,NULL
lwb,inkresat,k_dum_n.2080.,9999999.0,NULL
lwb,inkresat,k_dum_n.2160.,9999999.0,NULL
lwb,inkresat,k_dum_n.2240.,9999999.0,NULL
lwb,inkresat,k_dum_n.2320.,9999999.0,NULL
lwb,inkresat,k_dum_n.2400.,9999999.0,NULL
lwb,inkresat,k_dum_n.2480.,9999999.0,NULL
lwb,inkresat,k_dum_n.2560.,9999999.0,NULL
lwb,inkresat,k_dum_n.2640.,9999999.0,NULL
lwb,inkresat,k_dum_n.2720.,9999999.0,NULL
lwb,inkresat,k_dum_n.2800.,9999999.0,NULL
lwb,inkresat,k_dum_n.2880.,9999999.0,NULL
lwb,inkresat,k_dum_n.2960.,9999999.0,NULL
lwb,inkresat,k_dum_n.3040.,9999999.0,NULL
lwb,inkresat,k_dum_n.3120.,9999999.0,NULL
lwb,inkresat,k_dum_n.3200.,9999999.0,NULL
lwb,inkresat,k_dum_n.3280.,9999999.0,NULL
lwb,inkresat,k_dum_n.3360.,9999999.0,NULL
lwb,inkresat,k_dum_n.3440.,9999999.0,NULL
lwb,inkresat,k_dum_n.3520.,9999999.0,NULL
lwb,inkresat,k_dum_n.3600.,9999999.0,NULL
lwb,inkresat,k_dum_n.3680.,9999999.0,NULL
lwb,inkresat,k_dum_n.3760.,9999999.0,NULL
lwb,inkresat,k_dum_p.0008.,0.0, Unsat
lwb,inkresat,k_dum_p.0016.,0.0, Unsat
lwb,inkresat,k_dum_p.0024.,0.01, Unsat
lwb,inkresat,k_dum_p.0032.,0.01, Unsat
lwb,inkresat,k_dum_p.0040.,0.03, Unsat
lwb,inkresat,k_dum_p.0080.,0.15, Unsat
lwb,inkresat,k_dum_p.0120.,0.42, Unsat
lwb,inkresat,k_dum_p.0160.,0.9, Unsat
lwb,inkresat,k_dum_p.0200.,1.66, Unsat
lwb,inkresat,k_dum_p.0240.,2.7, Unsat
lwb,inkresat,k_dum_p.0280.,4.23, Unsat
lwb,inkresat,k_dum_p.0320.,5.92, Unsat
lwb,inkresat,k_dum_p.0360.,8.56, Unsat
lwb,inkresat,k_dum_p.0400.,11.85, Unsat
lwb,inkresat,k_dum_p.0480.,22.9, Unsat
lwb,inkresat,k_dum_p.0560.,37.29, Unsat
lwb,inkresat,k_dum_p.0640.,57.92, Unsat
lwb,inkresat,k_dum_p.0720.,87.88, Unsat
lwb,inkresat,k_dum_p.0800.,124.35, Unsat
lwb,inkresat,k_dum_p.0880.,177.51, Unsat
lwb,inkresat,k_dum_p.0960.,204.91, Unsat
lwb,inkresat,k_dum_p.1040.,288.9, Unsat
lwb,inkresat,k_dum_p.1120.,357.12, Unsat
lwb,inkresat,k_dum_p.1200.,435.73, Unsat
lwb,inkresat,k_dum_p.1280.,538.79, Unsat
lwb,inkresat,k_dum_p.1360.,668.0, Unsat
lwb,inkresat,k_dum_p.1440.,833.96, Unsat
lwb,inkresat,k_dum_p.1520.,968.17, Unsat
lwb,inkresat,k_dum_p.1600.,9999999.0,NULL
lwb,inkresat,k_dum_p.1680.,9999999.0,NULL
lwb,inkresat,k_dum_p.1760.,9999999.0,NULL
lwb,inkresat,k_dum_p.1840.,9999999.0,NULL
lwb,inkresat,k_dum_p.1920.,9999999.0,NULL
lwb,inkresat,k_dum_p.2000.,9999999.0,NULL
lwb,inkresat,k_dum_p.2080.,9999999.0,NULL
lwb,inkresat,k_dum_p.2160.,9999999.0,NULL
lwb,inkresat,k_dum_p.2240.,9999999.0,NULL
lwb,inkresat,k_dum_p.2320.,9999999.0,NULL
lwb,inkresat,k_dum_p.2400.,9999999.0,NULL
lwb,inkresat,k_dum_p.2480.,9999999.0,NULL
lwb,inkresat,k_dum_p.2560.,9999999.0,NULL
lwb,inkresat,k_dum_p.2640.,9999999.0,NULL
lwb,inkresat,k_dum_p.2720.,9999999.0,NULL
lwb,inkresat,k_dum_p.2800.,9999999.0,NULL
lwb,inkresat,k_dum_p.2880.,9999999.0,NULL
lwb,inkresat,k_dum_p.2960.,9999999.0,NULL
lwb,inkresat,k_dum_p.3040.,9999999.0,NULL
lwb,inkresat,k_dum_p.3120.,9999999.0,NULL
lwb,inkresat,k_dum_p.3200.,9999999.0,NULL
lwb,inkresat,k_dum_p.3280.,9999999.0,NULL
lwb,inkresat,k_dum_p.3360.,9999999.0,NULL
lwb,inkresat,k_dum_p.3440.,9999999.0,NULL
lwb,inkresat,k_dum_p.3520.,9999999.0,NULL
lwb,inkresat,k_dum_p.3600.,9999999.0,NULL
lwb,inkresat,k_dum_p.3680.,9999999.0,NULL
lwb,inkresat,k_dum_p.3760.,9999999.0,NULL
lwb,inkresat,k_grz_n.0010.,0.0, Sat  
lwb,inkresat,k_grz_n.0020.,0.0, Sat  
lwb,inkresat,k_grz_n.0030.,0.0, Sat  
lwb,inkresat,k_grz_n.0040.,0.01, Sat  
lwb,inkresat,k_grz_n.0050.,0.01, Sat  
lwb,inkresat,k_grz_n.0060.,0.01, Sat  
lwb,inkresat,k_grz_n.0070.,0.03, Sat  
lwb,inkresat,k_grz_n.0080.,0.05, Sat  
lwb,inkresat,k_grz_n.0090.,0.04, Sat  
lwb,inkresat,k_grz_n.0100.,0.04, Sat  
lwb,inkresat,k_grz_n.0200.,0.26, Sat  
lwb,inkresat,k_grz_n.0300.,0.58, Sat  
lwb,inkresat,k_grz_n.0400.,3.25, Sat  
lwb,inkresat,k_grz_n.0500.,1.23, Sat  
lwb,inkresat,k_grz_n.0600.,1.9, Sat  
lwb,inkresat,k_grz_n.0700.,3.74, Sat  
lwb,inkresat,k_grz_n.0800.,14.88, Sat  
lwb,inkresat,k_grz_n.0900.,3.97, Sat  
lwb,inkresat,k_grz_n.1000.,6.78, Sat  
lwb,inkresat,k_grz_n.1100.,8.01, Sat  
lwb,inkresat,k_grz_n.1200.,7.8, Sat  
lwb,inkresat,k_grz_n.1300.,13.36, Sat  
lwb,inkresat,k_grz_n.1400.,18.54, Sat  
lwb,inkresat,k_grz_n.1500.,14.24, Sat  
lwb,inkresat,k_grz_n.1600.,16.39, Sat  
lwb,inkresat,k_grz_n.1700.,20.45, Sat  
lwb,inkresat,k_grz_n.1800.,25.7, Sat  
lwb,inkresat,k_grz_n.1900.,27.64, Sat  
lwb,inkresat,k_grz_n.2000.,35.14, Sat  
lwb,inkresat,k_grz_n.2100.,39.35, Sat  
lwb,inkresat,k_grz_n.2200.,41.89, Sat  
lwb,inkresat,k_grz_n.2300.,51.1, Sat  
lwb,inkresat,k_grz_n.2400.,62.22, Sat  
lwb,inkresat,k_grz_n.2500.,66.74, Sat  
lwb,inkresat,k_grz_n.2600.,75.64, Sat  
lwb,inkresat,k_grz_n.2700.,108.7, Sat  
lwb,inkresat,k_grz_n.2800.,289.56, Sat  
lwb,inkresat,k_grz_n.2900.,113.68, Sat  
lwb,inkresat,k_grz_n.3000.,132.48, Sat  
lwb,inkresat,k_grz_n.3100.,134.24, Sat  
lwb,inkresat,k_grz_n.3200.,164.09, Sat  
lwb,inkresat,k_grz_n.3300.,187.36, Sat  
lwb,inkresat,k_grz_n.3400.,193.32, Sat  
lwb,inkresat,k_grz_n.3500.,216.17, Sat  
lwb,inkresat,k_grz_n.3600.,493.86, Sat  
lwb,inkresat,k_grz_n.3700.,821.97, Sat  
lwb,inkresat,k_grz_n.3800.,326.88, Sat  
lwb,inkresat,k_grz_n.3900.,395.04, Sat  
lwb,inkresat,k_grz_n.4000.,332.9, Sat  
lwb,inkresat,k_grz_n.4500.,566.41, Sat  
lwb,inkresat,k_grz_n.5000.,9999999.0,NULL
lwb,inkresat,k_grz_n.5500.,9999999.0,NULL
lwb,inkresat,k_grz_n.6000.,9999999.0,NULL
lwb,inkresat,k_grz_n.6500.,9999999.0,NULL
lwb,inkresat,k_grz_n.7000.,9999999.0,NULL
lwb,inkresat,k_grz_n.8000.,9999999.0,NULL
lwb,inkresat,k_grz_p.0010.,0.0, Unsat
lwb,inkresat,k_grz_p.0020.,0.0, Unsat
lwb,inkresat,k_grz_p.0030.,0.0, Unsat
lwb,inkresat,k_grz_p.0040.,0.01, Unsat
lwb,inkresat,k_grz_p.0050.,0.01, Unsat
lwb,inkresat,k_grz_p.0060.,0.01, Unsat
lwb,inkresat,k_grz_p.0070.,0.02, Unsat
lwb,inkresat,k_grz_p.0080.,0.02, Unsat
lwb,inkresat,k_grz_p.0090.,0.04, Unsat
lwb,inkresat,k_grz_p.0100.,0.04, Unsat
lwb,inkresat,k_grz_p.0200.,0.12, Unsat
lwb,inkresat,k_grz_p.0300.,0.36, Unsat
lwb,inkresat,k_grz_p.0400.,0.77, Unsat
lwb,inkresat,k_grz_p.0500.,0.66, Unsat
lwb,inkresat,k_grz_p.0600.,0.99, Unsat
lwb,inkresat,k_grz_p.0700.,1.28, Unsat
lwb,inkresat,k_grz_p.0800.,1.75, Unsat
lwb,inkresat,k_grz_p.0900.,2.25, Unsat
lwb,inkresat,k_grz_p.1000.,4.21, Unsat
lwb,inkresat,k_grz_p.1100.,3.46, Unsat
lwb,inkresat,k_grz_p.1200.,4.34, Unsat
lwb,inkresat,k_grz_p.1300.,5.21, Unsat
lwb,inkresat,k_grz_p.1400.,6.41, Unsat
lwb,inkresat,k_grz_p.1500.,11.63, Unsat
lwb,inkresat,k_grz_p.1600.,9.13, Unsat
lwb,inkresat,k_grz_p.1700.,10.65, Unsat
lwb,inkresat,k_grz_p.1800.,19.92, Unsat
lwb,inkresat,k_grz_p.1900.,15.32, Unsat
lwb,inkresat,k_grz_p.2000.,18.96, Unsat
lwb,inkresat,k_grz_p.2100.,21.35, Unsat
lwb,inkresat,k_grz_p.2200.,26.48, Unsat
lwb,inkresat,k_grz_p.2300.,29.89, Unsat
lwb,inkresat,k_grz_p.2400.,37.08, Unsat
lwb,inkresat,k_grz_p.2500.,43.94, Unsat
lwb,inkresat,k_grz_p.2600.,48.56, Unsat
lwb,inkresat,k_grz_p.2700.,59.1, Unsat
lwb,inkresat,k_grz_p.2800.,67.98, Unsat
lwb,inkresat,k_grz_p.2900.,74.15, Unsat
lwb,inkresat,k_grz_p.3000.,88.7, Unsat
lwb,inkresat,k_grz_p.3100.,121.57, Unsat
lwb,inkresat,k_grz_p.3200.,107.05, Unsat
lwb,inkresat,k_grz_p.3300.,128.65, Unsat
lwb,inkresat,k_grz_p.3400.,146.98, Unsat
lwb,inkresat,k_grz_p.3500.,158.94, Unsat
lwb,inkresat,k_grz_p.3600.,196.59, Unsat
lwb,inkresat,k_grz_p.3700.,205.66, Unsat
lwb,inkresat,k_grz_p.3800.,233.08, Unsat
lwb,inkresat,k_grz_p.3900.,245.22, Unsat
lwb,inkresat,k_grz_p.4000.,576.39, Unsat
lwb,inkresat,k_grz_p.4500.,512.58, Unsat
lwb,inkresat,k_grz_p.5000.,790.81, Unsat
lwb,inkresat,k_grz_p.5500.,9999999.0,NULL
lwb,inkresat,k_grz_p.6000.,9999999.0,NULL
lwb,inkresat,k_grz_p.6500.,9999999.0,NULL
lwb,inkresat,k_grz_p.7000.,9999999.0,NULL
lwb,inkresat,k_grz_p.8000.,9999999.0,NULL
lwb,inkresat,k_lin_n.0010.,0.0, Sat  
lwb,inkresat,k_lin_n.0020.,0.01, Sat  
lwb,inkresat,k_lin_n.0030.,0.02, Sat  
lwb,inkresat,k_lin_n.0040.,0.03, Sat  
lwb,inkresat,k_lin_n.0050.,0.05, Sat  
lwb,inkresat,k_lin_n.0060.,0.06, Sat  
lwb,inkresat,k_lin_n.0070.,0.1, Sat  
lwb,inkresat,k_lin_n.0080.,0.13, Sat  
lwb,inkresat,k_lin_n.0090.,0.18, Sat  
lwb,inkresat,k_lin_n.0100.,0.2, Sat  
lwb,inkresat,k_lin_n.0200.,1.02, Sat  
lwb,inkresat,k_lin_n.0300.,1.96, Sat  
lwb,inkresat,k_lin_n.0400.,4.36, Sat  
lwb,inkresat,k_lin_n.0500.,7.24, Sat  
lwb,inkresat,k_lin_n.0600.,9.95, Sat  
lwb,inkresat,k_lin_n.0700.,12.59, Sat  
lwb,inkresat,k_lin_n.0800.,18.16, Sat  
lwb,inkresat,k_lin_n.0900.,25.57, Sat  
lwb,inkresat,k_lin_n.1000.,29.62, Sat  
lwb,inkresat,k_lin_n.1100.,33.5, Sat  
lwb,inkresat,k_lin_n.1200.,41.05, Sat  
lwb,inkresat,k_lin_n.1300.,48.02, Sat  
lwb,inkresat,k_lin_n.1400.,63.81, Sat  
lwb,inkresat,k_lin_n.1500.,87.78, Sat  
lwb,inkresat,k_lin_n.1600.,100.79, Sat  
lwb,inkresat,k_lin_n.1700.,93.82, Sat  
lwb,inkresat,k_lin_n.1800.,109.41, Sat  
